"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,557494,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,561217,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,564966,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,568747,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,572560,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,576408,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,580281,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,584187,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,588127,,
"BE003","Ghent","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,592100,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,5.27,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,5.29,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,5.3,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,5.31,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,5.33,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,5.34,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,5.34,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,5.34,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,5.33,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,5.32,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,5.32,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,5.3,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,5.29,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,5.3,,
"BE003","Ghent","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,5.28,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,530.14,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,533.65,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,537.19,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,540.76,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,544.35,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,547.98,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,551.64,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,555.33,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,559.04,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,562.79,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,566.57,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,570.38,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,574.22,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,578.09,,
"BE003","Ghent","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,582,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,694554,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,697645,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,700755,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,703888,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,707046,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,710227,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,713420,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,716642,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,719881,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,723142,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,726431,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,729740,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,733071,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,736425,,
"BE005","Liege","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,739798,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,6.78,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,6.8,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2002","2002","PC","Percentage","0","Units",,,6.8,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2003","2003","PC","Percentage","0","Units",,,6.8,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2004","2004","PC","Percentage","0","Units",,,6.8,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2005","2005","PC","Percentage","0","Units",,,6.8,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2006","2006","PC","Percentage","0","Units",,,6.79,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2007","2007","PC","Percentage","0","Units",,,6.77,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2008","2008","PC","Percentage","0","Units",,,6.75,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2009","2009","PC","Percentage","0","Units",,,6.72,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2010","2010","PC","Percentage","0","Units",,,6.7,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2011","2011","PC","Percentage","0","Units",,,6.66,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2012","2012","PC","Percentage","0","Units",,,6.64,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2013","2013","PC","Percentage","0","Units",,,6.63,,
"BE005","Liege","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2014","2014","PC","Percentage","0","Units",,,6.6,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","Units",,,491.13,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","Units",,,493.32,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","Units",,,495.52,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","Units",,,497.73,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","Units",,,499.97,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","Units",,,502.21,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","Units",,,504.47,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","Units",,,506.75,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","Units",,,509.04,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","Units",,,511.35,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","Units",,,513.67,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","Units",,,516.01,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","Units",,,518.37,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2013","2013","RATIO","Ratio","0","Units",,,520.74,,
"BE005","Liege","POP_DENS","Population density (persons per km2)","2014","2014","RATIO","Ratio","0","Units",,,523.12,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2000","2000","PER","Persons","0","Units",,,940060,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2001","2001","PER","Persons","0","Units",,,960960,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2002","2002","PER","Persons","0","Units",,,979572,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2003","2003","PER","Persons","0","Units",,,998566,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2004","2004","PER","Persons","0","Units",,,1017954,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2005","2005","PER","Persons","0","Units",,,1037739,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2006","2006","PER","Persons","0","Units",,,1057930,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2007","2007","PER","Persons","0","Units",,,1084736,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2008","2008","PER","Persons","0","Units",,,1112283,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2009","2009","PER","Persons","0","Units",,,1140598,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2010","2010","PER","Persons","0","Units",,,1169701,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2011","2011","PER","Persons","0","Units",,,1199616,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2012","2012","PER","Persons","0","Units",,,1226762,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2013","2013","PER","Persons","0","Units",,,1254568,,
"CAN01","Edmonton","POP","Total population of the metropolitan area (persons)","2014","2014","PER","Persons","0","Units",,,1283049,,
"CAN01","Edmonton","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2000","2000","PC","Percentage","0","Units",,,3.06,,
"CAN01","Edmonton","POP_SHARE","Population of the metropolitan area as a share of national value (%)","2001","2001","PC","Percentage","0","Units",,,3.1,,
